LoanID,Grade,SubGrade,Purpose,Term,ApplicationType,LoanStatus,VerificationStatus
734408,B,B2,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
821369,B,B2,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
852681,B,B2,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
363007,B,B2,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
834086,B,B3,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
449646,B,B3,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
520610,B,B3,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
466745,B,B3,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
359789,B,B3,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
692501,B,B4,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
711424,B,B4,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
571260,B,B4,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
1028400,B,B4,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
1047638,B,B4,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
1012923,B,B4,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
405303,B,B4,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
478835,B,B4,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
487464,B,B5,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
783552,B,B5,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
505369,B,B5,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
1054301,B,B5,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
464114,B,B1,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
503843,B,B1,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
532289,B,B1,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
620393,B,B1,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
617163,B,B1,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
840561,B,B1,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
785656,B,B1,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
490460,B,B1,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
1011283,B,B1,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
815553,B,B2,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
622296,B,B2,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
852107,B,B2,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
588772,B,B2,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
448612,B,B2,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
481468,B,B2,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
479883,B,B2,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
1035990,B,B2,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
824508,B,B2,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
477931,B,B2,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
483590,B,B3,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
584422,B,B3,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
468057,B,B3,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
525033,B,B3,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
640466,B,B3,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
417418,B,B3,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
439227,B,B3,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
477484,B,B3,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
536266,B,B3,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
495891,B,B3,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
495389,B,B3,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
468106,B,B3,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
680577,B,B4,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
481360,B,B4,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
454963,B,B4,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
553185,B,B4,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
465776,B,B4,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
462584,B,B4,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
492468,B,B4,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
787376,B,B4,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
432985,B,B5,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
612014,B,B5,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
475165,B,B5,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
502712,B,B5,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
788444,B,B5,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
611129,B,B5,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
633135,B,B5,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
444810,B,B5,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
613286,B,B5,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
300546,B,B5,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
871479,B,B5,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
877604,B,B1,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
802757,B,B1,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
627199,B,B1,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
715135,B,B1,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
503822,B,B1,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
492041,B,B1,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
538889,B,B1,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
623490,B,B2,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
1001644,B,B2,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
846279,B,B2,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
58915,B,B3,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
553810,B,B3,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
504203,B,B3,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
1029118,B,B3,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
801410,B,B3,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
466800,B,B3,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
552990,B,B4,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
299092,B,B4,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
1035655,B,B4,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
811558,B,B4,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
1040000,B,B4,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
738121,B,B4,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
365415,B,B5,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
66431,B,B5,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
566112,B,B5,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
784172,B,B5,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
721768,B,B5,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
575315,B,B5,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
1052689,B,B1,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
635077,B,B1,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
521709,B,B1,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
521974,B,B1,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
991766,B,B2,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
400097,B,B2,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
452391,B,B2,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
501659,B,B3,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
1028635,B,B3,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
452850,B,B3,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
746901,B,B4,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
514681,B,B4,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
443475,B,B4,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
740858,B,B4,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
475784,B,B4,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
347271,B,B4,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
762000,B,B5,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
774013,B,B1,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
1001953,B,B1,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
401530,B,B1,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
451833,B,B1,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
887394,B,B2,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
733721,B,B2,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
1052618,B,B2,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
784594,B,B3,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
914377,B,B3,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
491581,B,B3,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
507097,B,B3,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
480536,B,B3,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
713782,B,B4,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
791801,B,B4,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
421555,B,B4,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
880789,B,B4,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
475255,B,B5,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
612371,B,B5,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
746780,B,B5,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
723436,B,B5,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
468378,B,B5,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
505254,B,B5,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
490429,B,B5,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
966184,B,B5,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
465141,B,B5,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
447361,B,B5,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
557688,B,B1,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
1038094,B,B1,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
450981,B,B1,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
840280,B,B2,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
865936,B,B2,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
511358,B,B2,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
453023,B,B3,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
529345,B,B3,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
859402,B,B5,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
609770,B,B5,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
856538,B,B1,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
826668,B,B1,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
1021442,B,B1,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
463158,B,B2,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
517055,B,B3,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
654689,B,B3,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
759881,B,B3,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
681298,B,B4,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
489658,B,B5,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
411220,B,B5,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
515604,B,B1,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
539354,B,B1,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
1050213,B,B2,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
470697,B,B2,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
478030,B,B3,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
1040256,B,B3,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
482139,B,B5,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
457320,B,B2,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
449677,B,B2,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
973884,B,B3,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
709090,B,B3,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
825176,B,B4,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
495747,B,B5,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
456278,B,B5,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
415351,B,B1,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
474459,B,B1,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
642819,B,B1,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
460307,B,B1,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
540300,B,B1,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
642813,B,B2,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
290001,B,B2,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
507665,B,B2,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
1025199,B,B2,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
492113,B,B2,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
443292,B,B2,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
501455,B,B2,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
1001920,B,B2,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
735514,B,B3,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
840110,B,B3,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
971762,B,B3,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
442992,B,B3,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
466805,B,B3,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
393847,B,B4,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
362598,B,B4,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
680485,B,B5,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
724956,B,B5,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
541473,B,B5,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
683885,B,B5,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
406463,B,B5,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
754548,B,B4,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
492339,B,B4,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
781998,B,B1,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
966145,B,B2,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
422420,B,B3,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
997753,B,B3,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
890873,B,B3,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
419617,B,B4,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
515771,B,B5,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
441717,B,B5,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
987278,B,B5,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
771503,B,B5,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
449546,B,B1,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
548569,B,B2,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
622584,B,B5,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
456466,B,B5,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
542050,B,B4,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
837818,B,B5,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
874862,B,B5,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
487680,B,B1,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
640386,B,B2,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
762032,B,B2,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
352830,B,B3,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
973108,B,B3,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
497265,B,B4,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
1047970,B,B4,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
874615,B,B4,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
626550,B,B5,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
1048162,B,B5,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
323229,B,B5,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
283826,B,B1,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
470232,B,B1,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
501647,B,B3,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
843495,B,B3,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
622786,B,B3,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
522687,B,B4,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
886100,B,B4,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
1003619,B,B4,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
447574,B,B5,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
783244,B,B5,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
394696,B,B5,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
1038931,B,B5,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
508759,B,B5,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
710276,B,B1,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
717167,B,B2,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
497147,B,B2,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
596740,B,B4,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
458956,B,B4,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
1035636,B,B4,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
507410,B,B4,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
660293,B,B4,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
513786,B,B4,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
513209,B,B5,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
401782,B,B5,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
488022,B,B1,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
1033606,B,B2,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
472572,B,B2,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
450565,B,B2,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
501844,B,B2,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
508855,B,B2,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
809008,B,B4,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
307519,B,B4,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
1053157,B,B4,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
879545,B,B5,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
352725,B,B5,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
478174,B,B5,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
472717,B,B1,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Not Verified
