LoanID,MemberID,IssueDate,LastPaymentDate,NextPaymentDate,LastCreditPullDate,AddressState,LoanAmount,TotalPayment,Installment,InterestRate,DTI,AnnualIncome,TotalAcc
455662,565220,09-11-2021,11-01-2021,11-02-2021,11-01-2021,FL,12000,13522,403.6,0.1287,0.1607,50400.0,28
1034112,1263695,11-11-2021,14-12-2021,14-01-2022,15-08-2021,TX,10000,12351,343.09,0.1427,0.0493,45000.0,4
854256,1066489,11-08-2021,14-09-2021,14-10-2021,14-12-2021,TX,7000,8550,237.52,0.1349,0.0647,41000.0,10
492955,630528,10-03-2021,11-11-2021,11-12-2021,13-10-2021,NY,8400,9654,283.46,0.1311,0.1515,45000.0,23
487131,620917,10-02-2021,10-11-2021,10-12-2021,12-02-2021,VA,6400,6914,215.97,0.1311,0.1638,71500.0,21
815119,1022718,11-07-2021,13-01-2021,13-02-2021,13-02-2021,MN,10400,12074,352.88,0.1349,0.2411,43500.0,26
376486,399637,09-02-2021,12-06-2021,12-07-2021,16-05-2021,OR,9000,11192,303.94,0.1316,0.2146,34000.0,20
518192,669792,10-05-2021,13-06-2021,13-07-2021,13-05-2021,CA,12800,11450,318.06,0.1348,0.235,46000.0,19
490051,625544,10-03-2021,11-12-2021,11-01-2022,11-12-2021,CA,16000,18935,545.67,0.1385,0.1551,80000.0,19
465036,583211,09-12-2021,12-04-2021,12-05-2021,12-04-2021,IL,18600,22709,638.09,0.1426,0.1726,99700.0,24
472551,596744,10-02-2021,10-04-2021,10-05-2021,10-04-2021,CT,12800,12937,429.65,0.1273,0.123,44400.0,18
321995,321970,08-04-2021,11-04-2021,11-05-2021,11-04-2021,NH,4500,5306,147.39,0.1103,0.2497,37342.5,14
641793,821522,11-01-2021,13-04-2021,13-05-2021,16-05-2021,CA,7200,8576,241.25,0.1261,0.1373,32000.0,11
459139,572106,09-11-2021,12-12-2021,12-01-2022,12-11-2021,CA,8000,9735,270.41,0.1322,0.1701,61000.0,9
509318,657331,10-04-2021,13-02-2021,13-03-2021,13-02-2021,DC,4500,5457,151.86,0.1311,0.1133,50000.0,17
1041149,1271362,11-11-2021,14-12-2021,14-01-2022,16-02-2021,PA,2700,3335,92.64,0.1427,0.246,24000.0,9
777217,979682,11-06-2021,13-08-2021,13-09-2021,13-08-2021,CA,20000,24029,678.61,0.1349,0.1847,81000.0,16
1046854,1277711,11-12-2021,13-03-2021,13-04-2021,15-09-2021,CA,12000,13788,411.71,0.1427,0.2456,75000.0,24
494235,632677,10-03-2021,11-12-2021,11-01-2022,15-12-2021,WA,17600,20738,597.07,0.1348,0.132,77000.0,24
490130,625662,10-03-2021,13-03-2021,13-04-2021,15-05-2021,IL,16000,19749,548.55,0.1422,0.1373,50000.0,10
455737,511310,09-11-2021,12-11-2021,12-12-2021,12-11-2021,VA,12000,14821,411.67,0.1426,0.1628,60000.0,8
608056,779979,10-11-2021,13-09-2021,13-10-2021,14-02-2021,VA,10000,12262,340.42,0.1372,0.2388,113000.0,24
608687,780816,10-11-2021,13-11-2021,13-12-2021,13-11-2021,NJ,6250,7660,212.77,0.1372,0.1845,24000.0,14
462526,578657,09-11-2021,12-06-2021,12-07-2021,15-07-2021,NY,8000,9814,274.45,0.1426,0.1848,70000.0,35
782417,985404,11-06-2021,14-07-2021,14-08-2021,15-09-2021,CA,7200,8732,242.57,0.1299,0.097,62000.0,13
487873,622029,10-02-2021,12-05-2021,12-06-2021,16-04-2021,NY,5050,6007,169.51,0.1273,0.2052,50000.0,33
1035619,1265269,11-11-2021,12-03-2021,12-04-2021,12-03-2021,OH,6000,6209,205.86,0.1427,0.0764,93000.0,15
486414,619894,10-02-2021,10-10-2021,10-11-2021,16-05-2021,CA,1400,1460,47.25,0.1311,0.098,30000.0,11
409404,460127,09-06-2021,12-06-2021,12-07-2021,12-08-2021,GA,10600,12887,357.97,0.1316,0.1949,42000.0,18
564237,726008,10-08-2021,12-09-2021,12-10-2021,16-04-2021,LA,14500,17409,495.44,0.1398,0.205,35000.0,17
502426,646104,10-04-2021,13-05-2021,13-06-2021,13-05-2021,MD,9500,11747,325.7,0.1422,0.1987,70000.0,35
531858,687546,10-06-2021,13-07-2021,13-08-2021,13-06-2021,CA,12000,14605,405.66,0.1323,0.0888,67000.0,15
1040151,1270526,11-11-2021,14-12-2021,14-01-2022,16-05-2021,NJ,17500,21376,593.79,0.1349,0.1097,58000.0,10
389554,423882,09-04-2021,11-04-2021,11-05-2021,16-05-2021,CA,15000,17480,504.27,0.1284,0.0665,65000.0,18
516176,667129,10-05-2021,13-06-2021,13-07-2021,13-12-2021,CA,3500,4252,118.12,0.1311,0.1758,20000.0,16
555364,715247,10-07-2021,13-08-2021,13-09-2021,13-08-2021,FL,10000,12302,341.68,0.1398,0.1632,50000.0,16
515981,666932,10-05-2021,12-05-2021,12-06-2021,12-05-2021,CA,4800,5731,163.71,0.1385,0.2494,40800.0,15
499197,640602,10-04-2021,12-04-2021,12-05-2021,16-05-2021,CA,20000,23972,682.08,0.1385,0.1295,87000.0,20
407315,456482,09-05-2021,11-08-2021,11-09-2021,15-08-2021,GA,6600,7960,224.9,0.1379,0.2319,39000.0,9
516449,667490,10-05-2021,13-06-2021,13-07-2021,13-05-2021,CA,8000,9719,269.98,0.1311,0.1431,76000.0,15
624230,799990,10-12-2021,12-04-2021,12-05-2021,12-04-2021,TX,8500,9682,287.84,0.1335,0.1497,65000.0,12
1042844,1273139,11-12-2021,14-12-2021,14-01-2022,15-03-2021,CA,9425,11513,319.8,0.1349,0.1571,45000.0,31
512424,662055,10-05-2021,13-02-2021,13-03-2021,13-02-2021,MA,7500,9144,254.44,0.1348,0.1251,75000.0,21
825091,1033851,11-07-2021,13-02-2021,13-03-2021,13-02-2021,CA,4500,5225,152.69,0.1349,0.1848,20000.0,5
504750,650060,10-04-2021,13-05-2021,13-06-2021,16-05-2021,MA,18000,21868,607.41,0.1311,0.2373,90000.0,11
486910,620610,10-02-2021,13-03-2021,13-04-2021,13-03-2021,WI,14000,17008,472.43,0.1311,0.1131,40000.0,17
373384,393363,09-02-2021,12-02-2021,12-03-2021,15-02-2021,CA,9000,10843,301.2,0.1253,0.2059,47840.0,11
306729,306302,08-04-2021,11-04-2021,11-05-2021,14-06-2021,TX,8000,9433,262.03,0.1103,0.148,39000.0,9
1032120,1261753,11-11-2021,13-08-2021,13-09-2021,16-05-2021,WI,6400,7508,217.16,0.1349,0.0848,29000.0,16
494137,632468,10-03-2021,13-03-2021,13-04-2021,13-09-2021,CA,3000,3626,100.7,0.1273,0.2234,42000.0,13
679974,868635,11-02-2021,14-03-2021,14-04-2021,15-11-2021,NY,7200,8741,242.81,0.1306,0.0743,49920.0,7
786975,990465,11-06-2021,12-10-2021,12-11-2021,12-10-2021,CA,8000,9055,271.45,0.1349,0.1408,86400.0,23
555047,714873,10-08-2021,13-02-2021,13-03-2021,16-05-2021,NY,9000,10943,305.9,0.1361,0.109,60000.0,21
369555,385516,08-12-2021,09-08-2021,09-09-2021,16-01-2021,MA,14000,14976,470.66,0.1284,0.1553,66996.0,30
298649,298568,08-03-2021,11-04-2021,11-05-2021,14-09-2021,MO,10000,11899,330.53,0.1166,0.0813,120000.0,9
426527,463633,09-11-2021,11-09-2021,11-10-2021,15-08-2021,NJ,8000,9437,271.75,0.1357,0.0735,16000.0,17
473686,598844,10-01-2021,11-05-2021,11-06-2021,13-09-2021,CA,20000,23048,682.74,0.1392,0.0462,108000.0,6
404310,450593,09-05-2021,11-09-2021,11-10-2021,14-08-2021,DE,3000,3614,101.77,0.1347,0.0708,48000.0,5
631924,809528,10-12-2021,14-01-2021,14-02-2021,13-12-2021,GA,12000,14630,406.36,0.1335,0.1634,52000.0,13
389918,424550,09-04-2021,11-08-2021,11-09-2021,11-08-2021,MO,10000,12131,340.76,0.1379,0.1471,34500.0,9
342948,342945,08-04-2021,11-04-2021,11-05-2021,11-04-2021,CA,7500,6004,166.77,0.1229,0.1496,35300.0,20
645882,826408,11-01-2021,14-01-2021,14-02-2021,14-01-2021,AZ,9000,10856,301.56,0.1261,0.2172,40000.0,12
568504,731356,10-08-2021,12-11-2021,12-12-2021,16-05-2021,CA,9000,10987,310.76,0.1472,0.1381,55000.0,22
364009,366249,08-11-2021,10-07-2021,10-08-2021,10-07-2021,IL,3000,3414,99.33,0.1178,0.0529,68000.0,13
1035812,1265448,11-11-2021,12-04-2021,12-05-2021,16-05-2021,NJ,12000,12552,411.71,0.1427,0.164,72000.0,20
442128,536873,09-09-2021,11-06-2021,11-07-2021,15-03-2021,CA,6000,6988,201.8,0.1287,0.1051,29004.0,9
604291,775294,10-10-2021,13-11-2021,13-12-2021,16-05-2021,PA,4600,5519,153.3,0.1223,0.1258,35880.0,15
666244,851805,11-02-2021,12-05-2021,12-06-2021,12-05-2021,MA,3850,4331,129.13,0.1268,0.1121,32000.0,18
318381,318348,08-04-2021,11-04-2021,11-05-2021,13-08-2021,NY,3300,3906,108.09,0.1103,0.0137,70000.0,8
457171,568128,09-11-2021,12-08-2021,12-09-2021,16-04-2021,CA,16000,19626,546.2,0.1392,0.1651,89100.0,33
431478,512151,09-08-2021,11-06-2021,11-07-2021,15-12-2021,NH,4500,5288,151.35,0.1287,0.1978,35000.0,17
798261,1003372,11-06-2021,14-07-2021,14-08-2021,16-04-2021,CT,10200,12371,343.63,0.1299,0.1919,100000.0,25
415924,483959,09-06-2021,12-06-2021,12-07-2021,16-04-2021,NY,3500,4236,117.67,0.1284,0.0842,34200.0,13
793994,998561,11-06-2021,13-03-2021,13-04-2021,16-05-2021,IL,4000,4705,136.7,0.1399,0.1444,30000.0,9
761698,962173,11-05-2021,13-10-2021,13-11-2021,16-05-2021,OH,2000,2433,68.35,0.1399,0.2235,45000.0,18
329925,329816,08-04-2021,11-02-2021,11-03-2021,11-01-2021,CT,9600,6653,185.1,0.1166,0.2152,60000.0,51
1042935,1273235,11-11-2021,14-12-2021,14-01-2022,14-12-2021,IL,4850,5992,166.4,0.1427,0.1863,23000.0,13
361080,369303,08-11-2021,11-11-2021,11-12-2021,11-11-2021,FL,16750,20147,559.63,0.1241,0.2475,45000.0,26
815319,992091,11-07-2021,14-01-2021,14-02-2021,14-01-2021,NV,9000,10953,307.56,0.1399,0.1428,62000.0,13
816407,1024137,11-07-2021,12-06-2021,12-07-2021,16-04-2021,NY,10000,11044,341.73,0.1399,0.1519,97000.0,27
451552,556393,09-10-2021,12-11-2021,12-12-2021,16-05-2021,CA,6000,7374,204.83,0.1392,0.1035,89772.0,14
379290,405504,09-02-2021,12-03-2021,12-04-2021,16-05-2021,NJ,10000,12212,339.23,0.1347,0.0851,65000.0,18
877214,1091914,11-09-2021,14-08-2021,14-09-2021,14-08-2021,CA,11500,14393,399.95,0.1523,0.198,32000.0,8
523133,676807,10-06-2021,11-10-2021,11-11-2021,16-05-2021,CA,5000,5723,169.03,0.1323,0.1437,40000.0,5
446332,545760,09-10-2021,12-05-2021,12-06-2021,13-04-2021,MI,7000,8436,235.44,0.1287,0.1956,22880.0,7
599048,768846,10-10-2021,11-07-2021,11-08-2021,12-01-2021,TX,4650,5027,157.2,0.1323,0.1177,31500.0,17
740480,938196,11-04-2021,13-02-2021,13-03-2021,13-02-2021,NJ,8450,9900,284.68,0.1299,0.1339,100000.0,27
822139,1030553,11-07-2021,12-08-2021,12-09-2021,12-08-2021,FL,6000,6678,202.14,0.1299,0.194,48000.0,38
484564,617011,10-02-2021,13-03-2021,13-04-2021,13-02-2021,IL,8000,9719,269.96,0.1311,0.084,48000.0,17
356601,361999,08-10-2021,10-10-2021,10-11-2021,16-04-2021,NJ,7500,8708,247.65,0.1159,0.1189,116600.0,33
1052795,1284334,11-12-2021,14-12-2021,14-01-2022,16-02-2021,OR,3825,4724,131.24,0.1427,0.2312,26000.0,37
820083,1028272,11-07-2021,13-02-2021,13-03-2021,15-02-2021,CA,4000,4397,136.7,0.1399,0.0293,45468.0,11
976079,1198401,11-10-2021,14-03-2021,14-04-2021,16-04-2021,NY,3000,3691,103.49,0.1465,0.1884,125000.0,40
353199,356740,08-08-2021,10-10-2021,10-11-2021,16-04-2021,NJ,7500,8364,236.57,0.1222,0.1175,116700.0,32
454105,562030,09-11-2021,12-09-2021,12-10-2021,12-06-2021,MA,6000,7136,201.8,0.1287,0.1812,58000.0,11
428175,506399,09-07-2021,12-08-2021,12-09-2021,12-08-2021,TX,10500,12668,351.4,0.1253,0.2349,51504.0,19
388701,422320,09-04-2021,12-04-2021,12-05-2021,15-02-2021,CA,3500,4217,117.14,0.1253,0.1339,35000.0,20
1049924,1281332,11-12-2021,14-07-2021,14-08-2021,16-05-2021,NY,10800,13275,370.54,0.1427,0.1558,52000.0,21
470561,594186,09-12-2021,12-03-2021,12-04-2021,12-03-2021,NY,5000,6068,171.53,0.1426,0.1427,280000.0,18
284637,284630,08-03-2021,08-10-2021,08-11-2021,08-09-2021,TX,12000,12587,400.24,0.1229,0.0881,90000.0,13
525849,680342,10-06-2021,11-03-2021,11-04-2021,16-02-2021,CA,1600,1719,54.09,0.1323,0.134,86000.0,23
514097,664439,10-05-2021,13-05-2021,13-06-2021,13-05-2021,CA,4000,4834,134.27,0.1273,0.1824,32640.0,11
802834,1008531,11-07-2021,14-01-2021,14-02-2021,16-01-2021,CA,10600,12778,357.11,0.1299,0.1987,65600.0,18
491837,628692,10-03-2021,11-12-2021,11-01-2022,16-04-2021,WA,13000,15185,436.37,0.1273,0.0927,90000.0,53
520125,672368,10-05-2021,12-02-2021,12-03-2021,12-04-2021,PA,6500,7226,221.69,0.1385,0.1328,30000.0,12
1030451,1259838,11-11-2021,15-04-2021,15-05-2021,16-05-2021,OH,7925,9952,275.78,0.1527,0.236,30000.0,20
704395,896401,11-03-2021,14-04-2021,14-05-2021,16-05-2021,OH,14000,17267,479.65,0.1417,0.1422,32500.0,7
610265,782661,10-11-2021,13-10-2021,13-11-2021,16-05-2021,CA,6000,7351,204.26,0.1372,0.1297,49200.0,11
758717,958909,11-05-2021,13-03-2021,13-04-2021,13-03-2021,CA,15000,17575,505.34,0.1299,0.1682,62000.0,6
743972,942366,11-05-2021,13-04-2021,13-05-2021,16-05-2021,AL,4250,5052,144.21,0.1349,0.0621,45600.0,10
515439,666274,10-05-2021,13-06-2021,13-07-2021,16-05-2021,MD,4000,4911,136.42,0.1385,0.06,70000.0,14
350958,353347,08-07-2021,11-07-2021,11-08-2021,13-06-2021,CA,5500,6604,183.45,0.1229,0.2056,34000.0,6
693603,884467,11-03-2021,14-03-2021,14-04-2021,14-03-2021,NY,2800,3381,93.92,0.1268,0.0736,30000.0,17
601922,772328,10-10-2021,13-11-2021,13-12-2021,15-12-2021,WA,3000,3599,99.98,0.1223,0.125,26880.0,19
632621,810425,10-12-2021,14-01-2021,14-02-2021,13-12-2021,TX,1500,1809,50.26,0.1261,0.1533,18000.0,10
829631,1038743,11-07-2021,14-08-2021,14-09-2021,16-05-2021,VA,16000,19683,546.77,0.1399,0.2206,50000.0,4
1053430,1285024,11-12-2021,14-12-2021,14-01-2022,14-12-2021,GA,14000,17385,482.92,0.1465,0.0555,85000.0,15
598958,768736,10-10-2021,12-11-2021,12-12-2021,16-05-2021,AZ,12800,15439,439.66,0.1435,0.1911,64000.0,23
1057211,1288770,11-12-2021,14-12-2021,14-01-2022,14-12-2021,NJ,9450,11672,324.22,0.1427,0.1896,28800.0,9
561309,722376,10-08-2021,13-01-2021,13-02-2021,16-05-2021,NY,8000,9706,271.91,0.1361,0.118,30000.0,29
1035284,1265125,11-11-2021,14-12-2021,14-01-2022,14-12-2021,FL,10000,12649,351.38,0.1596,0.0557,61000.0,14
1035215,1264855,11-11-2021,14-12-2021,14-01-2022,16-05-2021,MA,11300,13803,383.42,0.1349,0.2105,35000.0,20
502326,645937,10-04-2021,13-09-2021,13-10-2021,13-09-2021,OH,18000,21897,604.2,0.1273,0.2354,75000.0,22
473578,598655,10-01-2021,13-01-2021,13-02-2021,16-05-2021,WA,20000,24337,676.02,0.1322,0.0932,106000.0,17
641989,821754,10-12-2021,11-03-2021,11-04-2021,11-03-2021,IL,6200,6325,206.62,0.1223,0.1217,28800.0,12
822130,1030535,11-07-2021,14-02-2021,14-03-2021,16-02-2021,CA,4600,5641,157.2,0.1399,0.0403,58000.0,11
465694,584496,09-12-2021,12-07-2021,12-08-2021,12-07-2021,NV,15000,18114,509.53,0.1357,0.1722,60000.0,17
900150,1120701,11-10-2021,14-06-2021,14-07-2021,16-05-2021,NV,4500,5560,155.23,0.1465,0.2324,30000.0,21
629329,806299,10-12-2021,13-12-2021,13-01-2022,16-03-2021,TX,4800,5867,162.55,0.1335,0.232,30000.0,22
624791,800734,10-12-2021,14-01-2021,14-02-2021,16-05-2021,MN,5500,6758,187.23,0.1372,0.235,26400.0,9
543806,701536,10-07-2021,12-12-2021,12-01-2022,14-08-2021,PA,9600,11348,331.48,0.1472,0.1164,40000.0,11
348069,348951,08-05-2021,09-06-2021,09-07-2021,09-06-2021,CA,6600,7332,219.12,0.1197,0.1876,54000.0,12
611774,784486,10-11-2021,11-04-2021,11-05-2021,14-03-2021,OR,8000,8401,268.06,0.1261,0.1971,33000.0,25
292850,292832,08-03-2021,11-04-2021,11-05-2021,11-03-2021,CA,3000,3602,100.06,0.1229,0.1328,32000.0,13
819726,1027873,11-07-2021,14-08-2021,14-09-2021,14-08-2021,OR,9000,10915,303.21,0.1299,0.2075,51000.0,16
782020,984955,11-06-2021,14-06-2021,14-07-2021,16-05-2021,AL,12000,14731,409.2,0.1384,0.2292,60000.0,20
949910,1186135,11-09-2021,14-10-2021,14-11-2021,14-10-2021,PA,1000,1242,34.5,0.1465,0.191,25000.0,6
386691,419146,09-03-2021,11-04-2021,11-05-2021,11-03-2021,PA,12000,14187,405.25,0.1316,0.0714,43000.0,9
388716,422359,09-04-2021,11-02-2021,11-03-2021,13-03-2021,MD,10725,12645,362.19,0.1316,0.1209,55000.0,27
453361,560416,09-11-2021,12-10-2021,12-11-2021,16-05-2021,VA,9000,11072,307.24,0.1392,0.0919,85000.0,13
723025,917906,11-04-2021,13-02-2021,13-03-2021,14-08-2021,CA,6000,7034,201.25,0.1268,0.2254,42000.0,31
348223,349199,08-05-2021,11-04-2021,11-05-2021,16-04-2021,VA,6500,7693,213.85,0.1134,0.1295,38000.0,19
346868,347164,08-05-2021,11-05-2021,11-06-2021,11-11-2021,LA,7500,6603,183.42,0.1103,0.1698,40000.0,12
465156,583453,09-12-2021,11-07-2021,11-08-2021,11-07-2021,NY,10000,11636,338.01,0.1322,0.0744,50000.0,15
353191,356727,08-08-2021,11-08-2021,11-09-2021,11-08-2021,NY,7500,6775,188.21,0.1159,0.1192,155000.0,26
690488,880910,11-03-2021,14-03-2021,14-04-2021,15-09-2021,IL,5500,6677,185.48,0.1306,0.154,42300.0,19
1040872,1270879,11-11-2021,12-09-2021,12-10-2021,16-05-2021,VA,7000,7658,240.17,0.1427,0.1091,65000.0,15
1033854,1263438,11-11-2021,13-05-2021,13-06-2021,16-05-2021,NY,6000,7104,210.83,0.1596,0.0415,72000.0,11
869776,1083666,11-09-2021,14-09-2021,14-10-2021,14-09-2021,UT,4000,4886,135.73,0.1349,0.1594,37200.0,9
752607,935035,11-05-2021,13-12-2021,13-01-2022,16-05-2021,CO,1200,1448,40.47,0.1306,0.2417,27600.0,21
553090,712650,10-07-2021,13-02-2021,13-03-2021,15-02-2021,CA,12000,14665,410.02,0.1398,0.2238,65000.0,16
1029240,1258596,11-11-2021,14-04-2021,14-05-2021,16-04-2021,NY,16000,19700,556.77,0.1527,0.0659,110000.0,18
1048307,1279426,11-12-2021,14-12-2021,14-01-2022,16-05-2021,DC,15000,18974,527.06,0.1596,0.1478,48000.0,19
916491,1137042,11-10-2021,14-10-2021,14-11-2021,14-10-2021,NY,9000,10993,305.38,0.1349,0.0625,87000.0,18
390508,425511,09-04-2021,12-04-2021,12-05-2021,12-04-2021,TX,15000,18236,506.56,0.1316,0.1887,73500.0,55
436275,521923,09-08-2021,11-01-2021,11-02-2021,11-01-2021,AZ,4800,5485,163.86,0.1392,0.0878,56000.0,21
427342,504890,09-08-2021,12-02-2021,12-03-2021,15-11-2021,MN,7000,8407,235.44,0.1287,0.1606,50000.0,12
745900,944535,11-05-2021,12-07-2021,12-08-2021,16-01-2021,WA,3200,3642,109.36,0.1399,0.144,30000.0,14
442492,537500,09-09-2021,12-10-2021,12-11-2021,15-12-2021,CA,6000,7280,201.8,0.1287,0.063,52000.0,24
453586,545167,09-11-2021,11-01-2021,11-02-2021,13-08-2021,FL,19000,21477,642.22,0.1322,0.1095,96000.0,26
539083,696187,10-07-2021,12-07-2021,12-08-2021,14-04-2021,WI,12000,14341,407.87,0.1361,0.1032,52000.0,20
347434,347974,08-05-2021,11-06-2021,11-07-2021,11-06-2021,GA,4000,4773,131.6,0.1134,0.0832,30000.0,20
437927,526697,09-09-2021,11-06-2021,11-07-2021,11-06-2021,MD,3800,4387,130.37,0.1426,0.1375,108000.0,31
1040577,1270556,11-11-2021,13-10-2021,13-11-2021,13-11-2021,TX,18000,21766,626.36,0.1527,0.2019,82570.0,19
1019193,1247462,11-11-2021,14-12-2021,14-01-2022,16-01-2021,NY,3600,4397,122.15,0.1349,0.2297,36000.0,9
776506,978859,11-06-2021,11-10-2021,11-11-2021,11-10-2021,IL,2000,2053,67.87,0.1349,0.177,45500.0,20
1057458,1289018,11-12-2021,13-11-2021,13-12-2021,13-12-2021,CA,10000,11983,343.09,0.1427,0.0685,65000.0,13
497411,637693,10-03-2021,11-04-2021,11-05-2021,11-04-2021,NY,7200,8045,244.26,0.1348,0.1124,60000.0,38
845232,1056404,11-08-2021,12-01-2021,12-02-2021,12-01-2021,NY,4500,4741,152.69,0.1349,0.035,110000.0,15
492858,365230,10-03-2021,12-01-2021,12-02-2021,12-02-2021,WI,9600,11464,329.13,0.1422,0.1063,120640.0,16
518786,670635,10-05-2021,12-05-2021,12-06-2021,15-06-2021,VA,3000,3549,101.25,0.1311,0.0372,20000.0,13
433040,515445,09-08-2021,10-01-2021,10-02-2021,10-01-2021,MI,2600,2697,87.89,0.1322,0.0951,27000.0,13
509376,644884,10-05-2021,11-04-2021,11-05-2021,16-05-2021,NJ,12000,13272,404.94,0.1311,0.0607,111016.0,24
353370,355341,08-08-2021,10-01-2021,10-02-2021,13-10-2021,CO,5000,5679,165.86,0.1191,0.2363,42000.0,38
405243,452794,09-06-2021,12-06-2021,12-07-2021,12-06-2021,MA,20000,24645,684.58,0.1411,0.2362,72000.0,30
495325,634433,10-03-2021,13-04-2021,13-05-2021,13-03-2021,CA,18000,22452,623.64,0.1496,0.2095,65000.0,18
487451,621397,10-02-2021,11-09-2021,11-10-2021,16-05-2021,MD,15000,17728,527.91,0.1607,0.0933,45000.0,17
743624,941916,11-05-2021,12-12-2021,12-01-2022,16-02-2021,CA,15000,17811,524.55,0.1562,0.1273,225000.0,9
1030106,1259304,11-11-2021,14-12-2021,14-01-2022,14-12-2021,KY,9450,12009,333.59,0.1629,0.1597,29000.0,24
695087,886130,11-03-2021,14-03-2021,14-04-2021,14-03-2021,CA,8000,9919,275.53,0.1454,0.2133,35000.0,24
486517,620043,10-02-2021,13-03-2021,13-04-2021,15-07-2021,CA,10000,12538,348.29,0.1533,0.1923,83628.0,17
483108,613812,10-02-2021,12-02-2021,12-03-2021,12-03-2021,FL,12000,14548,415.76,0.1496,0.0978,34000.0,13
752902,952524,11-05-2021,12-01-2021,12-02-2021,16-05-2021,CA,9000,9884,316.37,0.1599,0.2313,41500.0,30
579483,745018,10-09-2021,13-07-2021,13-08-2021,14-03-2021,AZ,7500,9427,262.13,0.1558,0.0366,40000.0,7
965851,1186488,11-10-2021,14-10-2021,14-11-2021,15-11-2021,FL,5200,6699,186.1,0.1727,0.1175,52000.0,19
570170,733496,10-08-2021,13-02-2021,13-03-2021,13-02-2021,NJ,9900,12213,342.42,0.1484,0.1049,61200.0,5
455041,564073,09-11-2021,11-12-2021,11-01-2022,11-12-2021,CA,3750,4616,131.2,0.1565,0.1891,21000.0,6
629245,806202,10-12-2021,12-02-2021,12-03-2021,13-09-2021,NV,11500,13101,393.55,0.1409,0.2318,41725.0,12
493566,631526,10-03-2021,13-03-2021,13-04-2021,13-03-2021,MA,4000,4989,138.59,0.1496,0.078,50000.0,15
1029084,1258447,11-11-2021,13-09-2021,13-10-2021,16-05-2021,CA,16000,19701,572.6,0.1727,0.1936,74999.0,15
470867,594410,10-01-2021,13-01-2021,13-02-2021,13-02-2021,WA,4750,5983,166.19,0.1565,0.1914,21000.0,13
444955,345445,10-01-2021,13-02-2021,13-03-2021,13-02-2021,FL,14000,17720,492.21,0.16,0.0951,46800.0,6
693452,884292,11-03-2021,14-04-2021,14-05-2021,14-03-2021,NJ,13000,16373,454.8,0.1565,0.1904,77000.0,13
434076,517580,09-08-2021,12-01-2021,12-02-2021,16-05-2021,NY,13300,16619,467.6,0.16,0.046,39875.0,14
587109,754206,10-09-2021,11-03-2021,11-04-2021,11-03-2021,MO,2750,2927,95.12,0.1484,0.0407,16800.0,5
489107,623943,10-03-2021,12-08-2021,12-09-2021,12-08-2021,NJ,18000,22130,620.37,0.1459,0.1239,56000.0,19
851151,1063050,11-08-2021,12-08-2021,12-09-2021,16-05-2021,CA,8000,9073,283.2,0.1649,0.0552,40000.0,9
506771,653454,10-04-2021,13-05-2021,13-06-2021,13-05-2021,CA,11000,13937,387.14,0.1607,0.0624,45000.0,4
357202,363049,08-10-2021,11-10-2021,11-11-2021,15-09-2021,CO,3000,3697,102.71,0.1412,0.093,24000.0,6
356274,361437,08-09-2021,11-10-2021,11-11-2021,11-09-2021,TN,5600,6902,191.73,0.1412,0.2477,28000.0,20
612803,785757,10-11-2021,13-12-2021,13-01-2022,16-05-2021,OH,7750,9650,268.02,0.1483,0.1341,19680.0,9
736683,933708,11-04-2021,12-07-2021,12-08-2021,15-01-2021,CA,6000,6863,206.65,0.1454,0.1374,60000.0,16
873874,1088209,11-09-2021,13-06-2021,13-07-2021,13-06-2021,CA,10000,12081,349.7,0.1562,0.0307,115000.0,9
352541,355724,08-08-2021,11-09-2021,11-10-2021,11-09-2021,TX,8000,9085,251.64,0.1317,0.1081,55161.6,17
1036818,1266498,11-11-2021,14-12-2021,14-01-2022,16-04-2021,RI,10000,12794,355.39,0.1677,0.129,44000.0,20
487192,621003,10-02-2021,11-03-2021,11-04-2021,11-03-2021,OR,3250,3664,112.02,0.1459,0.246,28000.0,10
774884,977098,11-06-2021,12-12-2021,12-01-2022,12-12-2021,OH,2950,3535,104.43,0.1649,0.0681,19200.0,6
441016,534662,09-10-2021,12-10-2021,12-11-2021,16-04-2021,RI,12000,14967,415.74,0.1496,0.101,38004.0,11
857313,1069759,11-08-2021,14-09-2021,14-10-2021,14-09-2021,NJ,5000,6327,175.77,0.1599,0.0377,42000.0,5
1035063,1264674,11-11-2021,14-12-2021,14-01-2022,16-05-2021,CA,10000,12794,355.39,0.1677,0.2163,40000.0,31
475832,602554,10-01-2021,11-04-2021,11-05-2021,16-02-2021,NJ,5000,5795,174.08,0.1531,0.2257,60000.0,20
938343,1159094,11-10-2021,14-02-2021,14-03-2021,16-02-2021,IL,10000,12759,359.43,0.1758,0.1932,30000.0,19
454238,562302,09-11-2021,12-03-2021,12-04-2021,14-08-2021,OH,8000,9830,279.89,0.1565,0.0734,25000.0,10
513955,664174,10-05-2021,13-05-2021,13-06-2021,15-11-2021,CA,15600,19562,543.33,0.1533,0.2133,110000.0,14
500784,643341,10-04-2021,10-08-2021,10-09-2021,11-12-2021,NY,15000,15695,525.17,0.157,0.1921,70204.0,13
353589,357282,08-08-2021,11-08-2021,11-09-2021,15-12-2021,FL,5000,6080,168.88,0.1317,0.146,60000.0,15
